comment,label
Muka ku berminyak tapi sama sekali gak cocok sama semua produk yang kerjaannya bikin kering kulit.. Justru bikin jerawatan. Jadi aku lebih milih kulitku kilang tapi mulus daripada mate yang bikin iritasi terus jerawatan,negatif
Sok cantik ...   Mending beauty vlogger yang lain ...,negatif
Honestly aku gak terlalu suka dgn bedak ini. Gak tahu knp tiap pake bedak ini foundi aku suka kayak pecah gitu.  Terlebih di bawah mata aku.  ????,negatif
kalo pake bedak ini gatel muka ku kak :(,negatif
"Pernah pakai produk bedak marcks malah jadi jerawatan terus komedoan, padahal sebelum pakai bedak itu muka ku bersih, yg lain cocok tapi gua gak cocok ??????",negatif
aku kalo pakr marcks pasti jerawatan...huu,negatif
Kak itu eyeliner nya gede banget,negatif
satu hal yang bikin kecewa esqa tuh packagingnya,negatif
elformula di aku ada efeknya tapi kadang gatel. apa aku salah penggunaan yaa??,negatif
"Tp aku ga cocok sama ini, malah bruntusan kak??",negatif
Lamer mahaaaaal,negatif
Mahal gila ini sih,negatif
Nggak aku maafin..enak aja ngetawain orang jerawatan..jahat banget sihh,negatif
"Parah pisan ???? sungguh rendah akhlaknya, serendah2 nya.",negatif
Cringe bngt brand apaan ??,negatif
sumpah emosi banget liatnya ????????,negatif
Aku pake aloe vera gel wardah malah panas,negatif
5:55 aku kenapa yh make amaterasun ini jd gatel² tapi ga sering gtuu tapi gatel² nyoba moell yg mirip ama amaterasun jg sama ajh kadang suka gatel² gtu tiba²,negatif
ga cocok di kulit kering kek aku udh coba sih masih kering,negatif
Bosen,negatif
"Gak bagus neng muka cw gw jd kusam item kulit asli nya putih , padahal d aussy udara dan air nya bagus cuaca jg bagus dingin adem",negatif
Ga kebeli mahal2,negatif
"kalo diaku gk cocok,agak lengket trus muncul milia oh my god..",negatif
plis gw pake some by me malah jadi kek muncul banyak milia gtu di jidat,negatif
"Kapok nyobain skincare2 baru :( duit abis. Muka kek sampah, lama bgt jg sembuhnya :((",negatif
Buat kulit kering tp timbul jerawat bisa g sih . Kulit ku cenderung kering tp LG break out . Jerawat parah sampe pedih gitu .. udh coba ini itu g sembuh2 jerawat NY malah makin parah,negatif
Sedih banget aku gak cocok pakai ampoule ini. Klo ada yg cocok pakai ini. Aku mau preloved punyaku. Kmren beli di shopee mall nya langsung skin1004 size 55ml 100rb aku jualnya. Dan ada jg toner nya 210 ml 150rb. Syg banget klo cuma jd pajangan dimejaku?? 100% Original yaa aku ada faktur pembeliannya kok,negatif
"Iya kak bener bangeet, concealer rose all day sering patah. Punyaku juga gitu kak .. huhu",negatif
"Knp aku pake ultima II jadi dempul banget ya ka biy... terutama terlihat di smile line aku,udah 2x coba sama hasilnya.alhasil aku jadi dikit banget klu mau pake ultima",negatif
"Kepanjangan, kebanyakan ngomong, bingung :(((",negatif
Kak mahal'bngt huhu,negatif
aq gk cocok k makin berminyak mukku dn pori2ku mkin besar,negatif
"Aku baru 4x an make, muka malah makin berminyak dan bruntusan:(( mau dibuang sayang ??",negatif
Sama banget kak. Aq dulu ga pernah jeeawatan. Tp 1th belkangan ini jerawatan terus ga tau knp. Aq pikir mgkn memang karena masker. Padahal ya masker aq rutin ganti.,negatif
"Aku pakai ini Yg awalnya cuma bekas jerawat aja kok malah parah, gak pernah sampek jerawat batu malah meradang gede2 jerawatku.",negatif
Aku malah ga cocok sama DTE nya Ms. Glow :(,negatif
Pernah pakai pelembab dari OMG itu ga kuat sama baunya bikin pusing??,negatif
White lab memang putih cuma agak bruntusan,negatif
Aq mampir karna bermasalah terus sama jerawat dan Ertos pernah pake malah parah banget jerawat banyak banget dok ??,negatif
Kemarin pakai whitelab taunya mkin parah jerawatnya??,negatif
"Aku pakai whitelab gak cocok dok, malah makin beruntusan dan jerawatan ??",negatif
Pernah pake ertos facial treatment....muka jadi kering n perih..padahal ng digosok hanya dioles2 aja..,negatif
Tipe kulitku kering. Aku pake retinol kulitku kok makin kering kak,negatif
"Pernah coba pake,1x pake muka lepek + langsung auto jerawat nongol ??",negatif
"Kak, saya baru nyobak SS yg glow nya, baru 5 hari muncul jerawat yg gedek², mamang oily skin dan acne prone, tapi biasa jerawat gedek² muncul kalau lagi M aja",negatif
Aku pake mlh tumbuh jerawat dan bruntusan??,negatif
Bagiku B Aja untuk kulitku cocok2 aja karena emang normal to dry nggak pernah jerawatan . Menurutku banyak kok skin care local yg budgetnya lebih murah tp kualitasnya sama..... Kalo efek plumpynya sama aja sama toner hada labo yg putih.,negatif
"Udah coba yves rocher, sayangnya ga cocok di aku??",negatif
Kok makin parah wajahnya kk :(,negatif
muka kulit ku punya rosacea ketemu hyaluronic acid langsung iritasi kering dan merah merah??,negatif
"Hahahahahhahahaha udah gila orang jaman sekarang ??????
Serum aja kagak bisa ngilangin bopeng, apalagi mancungin hidung ??????",negatif
Dari awal jg udh gak percaya. Gak masuk akal??,negatif
Kesel banget deh sekarang banyak produk yang over claim,negatif
"SDM negara kita bakalan rendah kalo udah berhubungan sama beauty standart, embel² apapun bakalan dibeli tapi nggak tau konsekuensi dan manfaatnya apa, bersyukur banget sih kalo di sosmed aku dikasih orang² yang nggak asal influence apapun kek di Tiktok, Youtube dll jadinya bisa belajar banyak dan tau apa yang dibutuhin untuk diri sendiri.",negatif
????sympahh g masukkk akalll??,negatif
"Bukan bikin jerawatan aja tapi panaaaas dan perih di muka... 
Bener kelarin dulu aja masalah jerawat atau skin barier ny dulu biar tebel. Abis itu pake serum vit c udah aman kali ya",negatif
Aq jg gak ccok pkai vit C,negatif
Aku Juga Ko tiba2 Bruntusan ????,negatif
Saya pake serum implora pertama kasih aku layer sama toner brighteningx Wardah muka saya bbrp jam setelah pake dua itu JD kayak kilang minyak gw muak bgt .susah banget atasiasalah kulit wajah ku yg g jelas ..udah bnyk bopeng mudah berkeringat dan berminyak .????di tambah sering kerja di outdoor makin kusam aja wajahku,negatif
"Aku termasuk yg juga gak cocok pake serum vit c, entah kenapa malah jadi kusem dan bruntusan. Padahal makenya malem. Andalanku niacinamide dan alpha arbutin.",negatif
"Sama aku jga jerawatan gini karena vitc, dn karena aku ga paham jga cara pake nya",negatif
Aku pake serum vitamin c bukannya cerah malah kusem ??,negatif
"Aku ga cocok pake vit c, mending niacinamide ??",negatif
Klo pake vit c tapi bukannya cerah tp rada gelap itu gmn yaa ??,negatif
Q pakai skintific vitamin c tapi gk cocok??,negatif
Aku jg gk cocok pakai kandungan yg ada vit c nya,negatif
"Kulit aku ga sensitif, tpi knapa ya klau pake serum vit C muka lgsg gosong panas gitu? :(",negatif
"Udah nyoba 10brand vit.c bahkan brand korea yg high end.. malahan iritasi, kulit bruntusan, kering bersisik dan brrakout jerawat ditempat yg gak biasa muncul jerawat. Nyerah pake vit.c dN nemu garnier vit c yg botol biru. Dan udH habisl 30ml gak ad keluhan.",negatif
Aku pake yg warna biru kok lengket ya di kulit,negatif
yang biru di aku kok lengket banget ya,negatif
Aku pake yg ijo malah jadi komedo an,negatif
"Sekarang lagi nyoba yg hijau + serum nya baru seminggu & jerawat numbuh banyak bgt . Belom berhenti sih masih penasaran , jerawat krna gk cocok atau emang reaksi nya jerawatan dulu",negatif
kurang suka sama aroma yg biru kayak ada aroma aneh gtu,negatif
Saya pake yg hujau kok panas yaaa cekit cekit gitu,negatif
kalo pake moisturizer kog poriku jadi keliatan besar yah... jadi bingung..,negatif
"Aku lg pake yg luminous, beneran bikin glowing, tp bau obat gitu ga enak. Teksturnya lebih padet dikit drpd skintific biru. Aku lagi jerawatan, mau beli yg ijo tp abis huhu. Jerawatku nambah sih pas pake ini?? Tp mungkin faktor stres juga karena lg banyak kerjaan hectic",negatif
"Kak, ji
Aku pake yg biru, tapi pemakaian 4 hari area sekitar dagu, pinggir hidung, mengelupas kak, tapi pipi sekitar hidung tuh, tadinya berasa mengkerut gth,terus mengelupas
Itu gimana ya kak",negatif
wah ternyata bukan aku aja yang gak cocok sama skintific??. jadi happy deh rasanya . soalnya aku agak aneh ko bisa ya sama skincare mahal malah GK ccok??.,negatif
"Aku udah nyoba yang biru karena kulitku kombinasi tapi lebih ke kering ,tapi kok perih y di bagian pipi kak?tolong dijawab hhe",negatif
"Kok sama sih kak, aku ngerasa kalau sehabis pakai Skintific yg biru itu, sehari/dua hari setelah pakai muncul jerawat gede??",negatif
Aku nyoba yang warna biru tapi lengket gak lengketnya pas udah ditunggu sekitar seperempat jam-an,negatif
"kak kalau pas pakek skincare ada rasa gatal dikit, cuma tetep gapapa tu gimana ya?",negatif
Kak kalau kulit kering dan beruntusan pakai yang ijo apa biruu,negatif
Kurang nyaman dengernya huhu gafokus,negatif
bingung dengerinnya ngomongnya numpuk2 pesannya jd ga sampe,negatif
satu satu dong ngomongnya.. ga enak didenger kalo berisik . semuanya ngomong.,negatif
Ga kebeli mahal2,negatif
Gue pake tuh serum gak ngaruh apa2an ?? bingung mau pk serum apaan lg,negatif
"kalo diaku gk cocok,agak lengket trus muncul milia oh my god..",negatif
Sayangnya tidak berlaku diaku?? wkwkwkwk langsung jerawatan pake itu,negatif
plis gw pake some by me malah jadi kek muncul banyak milia gtu di jidat,negatif
"aku pakek ini gk ngaruh apa"" ke flek hitam -___-",negatif
"Di aq gak cocok yg vrian ini, lgsung breakout jadi d preloved on sama sppuku smuany ??????",negatif
Mahalnyaaa ??,negatif
Lip serum itu di aku bibirnya makin mengelupas dan kering ??,negatif
"kojie san bener banget bikin kering, ini dah seminggu masih kek keset mukaku, nyesel banget -_- padahal cm pake 1x ke muka, jangan coba deh guys, walo ditulis bisa di badan dan muka Y__Y",negatif
Knpa si ngmgnya ngeselin,negatif
"Samaaa, pake kojie san bikin kering bangets",negatif
G ikut ngomong tp kok engap liat kak tasya ngmgny cepet bnget,negatif
Haaa bener bgt gw beli lippie karna viral skrg bibir gw pecaah pecah ;(,negatif
apaansi kok ngegas,negatif
Aku beli luxrine b aja anjir,negatif
Iya kak bener kojiesan di aku jg bikin kering bgt kalo ga make lotion kering parahhh sih,negatif
Kok aku pake kojisan malah jerawatan yaaa ;(,negatif
Kulitku berminyak aku gak cocok hatomugi. Malah minyakan dan kusem,negatif
"Mukaku malah makin banyak jerawat,dari cuma dipipi sekarang semuka",negatif
kak aku pake jln sebulan kok kusam jerawatan pkoknya muka gradakan bgt gimana ya kak dilanjut apa brentii????,negatif
Aku pake udah satu bulan ka tapi jadi muncul beruntusan ka,negatif
Kak aku baru pertama pakai daviena ada perih perih nya gitu,negatif
Kak aku udah 4hari pakek kok merah bruntusan ya ini pertama kali pakek,negatif
Punya saya Bocor ka dalamnya pas sampe,negatif
"Nyesel senyesel nyeselnya, gue beli yang pink, mukanya jdi sama kaya kaka nya, awalnya bruntusan di dagu, tiba tiba sampe di pipi, diberentiin malah makin banyak, nangis bgt tiap saat ngliatin bruntusannya, padahal tadinya kulitku mulus gaada masalah??",negatif
"Muka saya juga jadi kering,kusam ,trs muka kaya bersisik gitu ...buang aja kali ya cream nya...mana udah mahal beli sampai 300rb",negatif
"Aku make gold series malah jerawatan parah, jerawat yang gede gede terus sakit)((, muka aku tipe yang jarang jerawatan/normal skin. Tapi gatau kenapa pas make itu langsung jerawatan, aku kira cuma ngedetox atau apalah ku lanjutin sampe habis malah gada perubahan, jerawat makin nambah. Sekarang aku berhenti",negatif
Aku pakai davieana timbul jerawat batu??????,negatif
Aku brekout Skrang Kerna pakai daviena dan brenti dri cream lama,negatif
ko sama yaaa jdi takut neruskannya lagi. maka udh bli 500lbih ??,negatif
Mau beli nggk jd,negatif
"Aq juga ,aq baru pakek 2 hari aja langsung aq berhenti gk pakai Devina. Efek e cekit2 di kulit,dan jerawat tmbh banyak .. setelah aq netralin 2 minggu langsung aq trauma gk mau pake lg,aq netralin 2 Minggu pakek masker lidah buaya Alhamdulillah bisa sembuh efek Devina ini.",negatif
Benar bak muka aku juga br jerawat gatal2 gk enak bngtz di muka.sumpah udah bayar mhal2 tapi hasil a gk kaya di iklan a.banyak yg aku lhat tu sama gt bkan cuma aku,negatif
"Sama mbak.. Ini mau stop kebetulan udh habis paket 1, muka beruntusan lama2..",negatif
"Aku juga sekarang jadi banyak jerawatnya KA gara2 pake daviena hampir sama persis kaya Kaka, paket pertama aman pas paket kedua jadi timbul jerawat sampe sekarang jadi banyak banget apalagi bagian jidat ????",negatif
"Sama kak, aku juga pake daviena awal 1 paket gpp, otw 3 paket skrg ini kulit aku malah breakout bekas jerawat nya menghitam ga ilang2. Aku pake series gold+retinol booster+acne gel
Padahal dari dulu kulit ku pake cream apa pun gapernah muncul jerawat sekalipun muncul memang 1-2 aja 
Entah kenapa semenjak ku kenal daviena kulitku breakout sampai bekas jerawatnya menghitam gini
Padahal aku sblm pindah skincare berharap besar bgt di daviena ternyata aku sedih muka ku skrg bener2 sering muncul jerawat dan bekasnya menghitam gailang2??",negatif
Aku semakin make produk ini malah semakin jerawat nya numbuh kak,negatif
aku baru 2 hari pake sama bgt muncul jerawat gede2 padahal sblmnya muka ku jarang bgt jerawatan ??????,negatif
Kk ngrasa cekit2nya pas kae toner sama serum.. Itu dari pertama pemakaian kak?,negatif
Kok saya bru lihat vidio kakak... saya udah terlanjur pakek yg awalnya gak ada jerawat keluhannya gak glowing skarang saya malah bruntusan dan jerawat besar2x??,negatif
Aku jujur nyesel beli dari yang awal mukaku sehat sehat aja sampe brekout bruntusan dan jrawat batu yang parah pengen nangis bgt jujur rasanya huhu,negatif
"Aku juga udah kedua kali pakai daviaena jerawat aku kok gak hilang hilang makin nambah jerawat malahan , pas paket pertama pakai udh timbul jerawat beruntusan aku kira mungkin purging terus aku udah beli ke 2 kali udh mau habis kok makin susah hilang bekas jerawat juga gak hilang ??",negatif
"Aku pakai daviena sebelumnya ngga beruntusan, tapi setelah pakai daviena baru abis setengah pot malah bruntusan parah??",negatif
"gak recommend 
daviena parah",negatif
"sama malah muka saya tambah parah.
2 bulan pertama bagus skrg semua udh gak bagus lagi",negatif
Aku paket ke dua malah kusammm. Kek kering gitu aku pikir maju ngelupas. Tp ga ngelupas ngelupass,negatif
aku pake yang pink malah jerawat keluar padahal kulit aku jarang jerawatan,negatif
Sama q pkai daviena glowing series muka q jdi jrwatan parah??,negatif
Aku pakai yg glowing tpi mukaku gak glowing hhhhh,negatif
"aku coba pake daviena bener² gak cocok make sehari udah nimbulin jerawat kecil² sampe di ledekin suami di tambah kaya makin kusam , karena biar kata muka hitam tapi gak jerawatan ?? akhirnya make gak ada sebulan make cream sebelum nya lagi ??",negatif
Mukak ku ancur pakek iniii??,negatif
Aku pakai daviena malah kusam hitam dan muncul flek knpa ya ka apa salah makenya?,negatif
kk kenapa aku pake yg gold series jadi bruntusan,negatif
Kok aq pke yg gold muka ku yg awal ny mulus jd kluar bintik2 merah ..jd ngga enak liat di kaca kek radang..ngga cocok atau knpa y,negatif
Aku make daviena gold kulit muka ku jdi perih dan panas,negatif
Kak saya pakek skincare deviena yang ance ko malah tambah muncul jerawat ya kak,negatif
Musicnya mengganggu bgt...berisik di telinga..soalnya lagunya ga enak bgt..??,negatif
"Kok aku pakai toner gold tumbuh jerawat ,beruntusan dan kusam ,kering juga kk",negatif
"Kak saya pake yg gold series pemakaian hampir 1bln knpa kok keluar bruntusan sama jerawat kecil2 ya knpa cocok apa gak ya , tolong masukannya lanjut apa gk pemakaiannya",negatif
Aku baru pakai 2 hari ka tp knp agak trasa panas ya d muka,negatif
Ka kalo pakai cream malamnya knp gatal ya ka,negatif
Cuma isi nya dikit bgt ya ...kyk nya GK sampe sebulan sudah habis,negatif
Musiknya ganggu kak,negatif
"Kak, saya mkek gold juga. Tp emang perih bgt. It krna GK cocok apa gmn y",negatif
Kak kemarin q nyoba daviena yang gold kok tonernya baunya agak nyengat?apa emg gtu ya baunya,negatif
Aku make yg paket gold kok jerawat keluar semua ya oadahal aku gk pernaah jerawatan,negatif
"Ko Aku pake daviena yang gold series wajah saya malah semakin hitam, dan flek nya melebar, padahal Aku stok 2cream daviena gold series kumplit",negatif
Aku baru pakek devina tapi kok tambah banyak jerawatnya,negatif
Aku baru oakek juga tapi jerawat agak numbuh knapa ya,negatif
Aku pake daviena acne jadi kusam ??,negatif
Aku pake daviena acne baru pemakain seminggu lgsg jrawatan bruntus smpe skrang blom sembuh ??,negatif
Kak aku kalau pake cream daviena yang cream malam ..knap pagi nya jadi beruntusan dan kemerahan yah kak ..ap ngk cocok??,negatif
Aku jerawan prah pke gol seres a bak,negatif
"Aku make paket acne tambah nmbah jerwat nya dan aga kering ,gimna ya ??",negatif
Kok sama AQ juga baru pakai 2 Minggu jerawat muncul ...semua...padahal seblmnya AQ GX jerawatan ??????,negatif
"Flek hitamnya msh ttp g brubah 

Muka sering betminyak",negatif
Sama kak aq pakai yg acne juga malah bikin jerawatan.. Pdahal tadi nya cuma bekas jerawat. Skrang jerawatan tambah banyak,negatif
"Satu bulan pkai daviena gold flek hitam ku hilang tapi mulai muncul jerawat ,mungkin sblm nya pkai merkuri kali ya",negatif
Kak cream malamnya emang susah di bland ya?,negatif
Saya pakai timbul flek hitam parah,negatif
Aku mlh breakout ??,negatif
Knp ya aku kalo pake ms glow whitening yg krim siangnya mata aku jadi perih,negatif
Aku pake ms glow malah bruntusan dan mulai muncul-muncul jerawat. Takut woii gw udahin aja??,negatif
Aku udh pake ms glow acne msih ttep ada jrwt malah ada bekas2 nya hitam2 gitu knp ya lnjut apa gmn ????,negatif
Saya pake tapi ga ada hasilnja ga ngaruh biasanja no good,negatif
"Aku makek yang paket acne, tapi untuk toner nya gak cocok??",negatif
"Aku baru 1 bln pake kok gk ada perubahan ya kak tetap msih kusam , bingung ini mau lanjut apa enggak",negatif
Aku udh pake 1 paket smpe abis ga ngefek apa2,negatif
Aku pakek kok makin banyak jerawatnya makin gedek gedek ya aku bingung mau stop apa lanjut aku pakek paket acne ??,negatif
"Aq pke ms glow dah habis bnyk banget gak ke itung tpi mukaku. Tetep kusem malah timbul jrawata gak sembuh sembuh mana sakit lagi,,",negatif
Tim gacocok sama ms glow. Bikin kulit item kusem,negatif
Mau melepas ms glow tp masih ragu. Abis malah banyak jerawat. Pdhal dlu ga pernah jerawatan dulu.,negatif
jujur tai kucing. dosa kau bohongin orang. ingat siksa kubur,negatif
diaku kok mlah nmbah breakout nya ka,negatif
Ak pakai ms glow ko jdi numbuh jerawat ya ka?,negatif
Sy 3 bulan pemakaian yg ultimate...malah flek sy bertambah pdhal udah dibarengin serum gold whitening..... waduh....tambah parah flek sy ????????????????????,negatif
